0,761.3690186
1.26378493,761.3699951
2.52756986,761.3959961
3.791354791,761.3839722
5.055139721,761.3590088
6.318924651,761.4749756
7.582709581,761.5280151
8.846494512,761.5629883
10.11027944,761.5570068
11.37406437,761.5510254
12.6378493,761.5009766
13.90163423,761.4500122
15.16541916,761.3729858
16.42920409,761.3070068
17.69298902,761.1719971
18.95677395,760.9450073
20.22055888,760.5960083
21.48434381,760.2199707
22.74812874,759.6069946
24.01191367,759.1060181
25.2756986,758.7810059
26.53948353,758.6099854
27.80326847,758.4379883
29.0670534,758.3690186
30.33083833,758.2810059
31.59462326,758.1989746
32.85840819,758.2860107
34.12219312,758.3560181
35.38597805,758.4180298
36.64976298,758.5410156
37.91354791,758.6900024
39.17733284,758.7839966
40.44111777,758.8239746
41.7049027,759.0549927
42.96868763,759.098999
44.23247256,759.1480103
45.49625749,759.2659912
46.76004242,759.3460083
48.02382735,759.3270264
49.28761228,759.5250244
50.55139721,759.7299805
51.81518214,760.0900269
53.07896707,760.5310059
54.342752,760.8619995
55.60653693,761.0830078
56.87032186,761.3040161
58.13410679,761.5
59.39789172,761.6690063
