0,760.961975097656
1.13890881949067,760.744018554688
2.27781763898135,760.650024414062
3.41672645847202,760.710021972656
4.5556352779627,760.799011230469
5.69454409745337,760.817016601563
6.83345291694404,760.721008300781
7.97236173643472,760.236022949219
9.11127055592539,759.875
10.2501793754161,759.573974609375
11.3890881949067,759.369995117187
12.5279970143974,759.122009277344
13.6669058338881,759.013977050781
14.8058146533788,758.723022460937
15.9447234728694,758.523010253906
17.0836322923601,758.390991210938
18.2225411118508,758.346008300781
19.3614499313415,758.184997558594
20.5003587508321,758.130004882813
21.6392675703228,757.989990234375
22.7781763898135,757.934997558594
23.9170852093042,757.901977539063
25.0559940287948,758.211975097656
26.1949028482855,758.375
27.3338116677762,758.265991210938
28.4727204872669,758.663024902344
29.6116293067575,758.8759765625
30.7505381262482,759.197998046875
31.8894469457389,759.466003417969
33.0283557652295,759.794006347656
34.1672645847202,760.255004882812
35.3061734042109,760.403991699219
36.4450822237016,760.64697265625
37.5839910431922,760.757019042969
38.7228998626829,760.869995117188
39.8618086821736,760.85498046875
41.0007175016643,760.890014648438
42.1396263211549,760.866027832031
43.2785351406456,760.822998046875
44.4174439601363,760.786987304688
45.556352779627,760.786010742187
46.6952615991176,760.77099609375
47.8341704186083,760.807006835938
48.973079238099,760.801025390625
