0,758.5189819
1.320756261,758.3289795
2.641512522,758.1669922
3.962268782,758.0339966
5.283025043,757.9119873
6.603781304,757.6669922
7.924537565,757.5050049
9.245293825,757.3339844
10.56605009,757.1849976
11.88680635,756.9810181
13.20756261,756.460022
14.52831887,756.0880127
15.84907513,755.0339966
17.16983139,754.3430176
18.49058765,753.8640137
19.81134391,753.7999878
21.13210017,753.6829834
22.45285643,753.5670166
23.77361269,753.65802
25.09436895,753.625
26.41512522,753.6160278
27.73588148,753.6550293
29.05663774,753.6389771
30.377394,753.6989746
31.69815026,753.6829834
33.01890652,753.6660156
34.33966278,753.8430176
35.66041904,753.901001
36.9811753,754.0390015
38.30193156,754.3120117
39.62268782,754.4019775
40.94344408,754.6199951
42.26420034,754.7260132
43.58495661,754.8189697
44.90571287,754.8850098
46.22646913,754.8859863
47.54722539,754.8829956
48.86798165,755
50.18873791,755.177002
51.50949417,755.4119873
52.83025043,755.6329956
54.15100669,755.8289795
55.47176295,756.039978
56.79251921,756.1630249
58.11327547,756.1660156
59.43403173,756.1279907
60.754788,756.1140137
62.07554426,756.0750122
63.39630052,756.0360107
64.71705678,755.9879761
66.03781304,756.0419922
67.3585693,756.0819702
68.67932556,756.0419922
70.00008182,756.0369873
